county,new_pct,resale_pct,sales,average_price,month,year
Kildare,23.81,76.19,147,290157.52,03,2016
Kildare,22.97,77.03,209,252727.06,04,2016
Kildare,21.69,78.31,189,248626.02,05,2016
Kildare,28.28,71.72,198,246961.34,06,2016
Kildare,26.29,73.71,194,254038.69,07,2016
Kildare,20.53,79.47,190,259450.58,08,2016
Kildare,25.12,74.88,203,237579.66,09,2016
Kildare,21.49,78.51,242,314382.91,10,2016
Kildare,28.35,71.65,194,269066.22,11,2016
Kildare,26.35,73.65,277,245053.75,12,2016
Kildare,22.3,77.7,148,232710.96,01,2017
Kildare,29.19,70.81,185,263823.32,02,2017
Kildare,21.4,78.6,257,234697.55,03,2017
Kildare,26.78,73.22,183,281847.46,04,2017
Kildare,30.43,69.57,230,251109.14,05,2017
Kildare,22.88,77.12,236,263383.1,06,2017
Kildare,27.31,72.69,238,274485.16,07,2017
Kildare,23.59,76.41,284,244209.14,08,2017
Kildare,28.31,71.69,219,268192.23,09,2017
Kildare,27.2,72.8,250,288844.15,10,2017
Kildare,29.66,70.34,290,283810.24,11,2017
Kildare,34.64,65.36,332,277455.43,12,2017
Kildare,21.39,78.61,173,265551.11,01,2018
Kildare,39.11,60.89,225,308741.49,02,2018
Kildare,32.7,67.3,211,281690.92,03,2018
Kildare,28.88,71.12,187,262437.66,04,2018
Kildare,35.53,64.47,228,274757.33,05,2018
Kildare,31.28,68.72,243,291610.82,06,2018
Kildare,29.12,70.88,285,288015.71,07,2018
Kildare,25.3,74.7,253,294790.73,08,2018
Kildare,30.37,69.63,270,287651.32,09,2018
Kildare,32.7,67.3,315,279258.0,10,2018
Kildare,33.72,66.28,347,282349.52,11,2018
Kildare,39.36,60.64,376,288261.3,12,2018
Kildare,18.44,81.56,141,285502.92,01,2019
Kildare,31.85,68.15,270,280123.44,02,2019
Kildare,34.73,65.27,262,265687.57,03,2019
Kildare,38.16,61.84,283,269420.95,04,2019
Kildare,33.77,66.23,308,275921.98,05,2019
Kildare,34.33,65.67,201,379131.3,06,2019
Kildare,32.8,67.2,311,324352.32,07,2019
Kildare,35.82,64.18,268,277690.42,08,2019
Kildare,30.62,69.38,258,301300.71,09,2019
Kildare,41.67,58.33,348,283345.83,10,2019
Kildare,40.87,59.13,323,309840.15,11,2019
Kildare,54.7,45.3,521,353582.42,12,2019
Kildare,25.27,74.73,182,282018.79,01,2020
Kildare,24.08,75.92,191,272086.38,02,2020
Kildare,32.44,67.56,225,284414.52,03,2020
Kildare,41.18,58.82,153,370937.29,04,2020
Kildare,17.65,82.35,102,258732.92,05,2020
Kildare,34.55,65.45,165,295392.89,06,2020
Kildare,44.72,55.28,199,290024.17,07,2020
Kildare,46.77,53.23,186,294862.8,08,2020
Kildare,42.37,57.63,262,316898.01,09,2020
Kildare,38.78,61.22,312,308641.83,10,2020
Kildare,41.13,58.87,355,311803.49,11,2020
Kildare,50.2,49.8,502,371890.27,12,2020
Kilkenny,11.76,88.24,17,193295.47,01,2010
Kilkenny,33.33,66.67,15,190546.35,02,2010
Kilkenny,33.33,66.67,27,206541.86,03,2010
Kilkenny,25.0,75.0,32,178142.12,04,2010
Kilkenny,28.57,71.43,28,210999.54,05,2010
Kilkenny,20.0,80.0,35,213760.97,06,2010
Kilkenny,12.5,87.5,32,181828.33,07,2010
Kilkenny,18.18,81.82,33,258359.09,08,2010
Kilkenny,21.43,78.57,28,198977.07,09,2010
Kilkenny,6.06,93.94,33,158533.77,10,2010
Kilkenny,14.71,85.29,34,153132.47,11,2010
Kilkenny,6.9,93.1,29,373612.62,12,2010
Kilkenny,9.52,90.48,21,160933.1,01,2011
Kilkenny,32.0,68.0,25,183644.32,02,2011
Kilkenny,13.04,86.96,23,161011.18,03,2011
Kilkenny,20.0,80.0,20,195817.36,04,2011
Kilkenny,27.59,72.41,29,196652.78,05,2011
Kilkenny,8.7,91.3,23,159766.23,06,2011
Kilkenny,8.11,91.89,37,214656.91,07,2011
Kilkenny,16.67,83.33,30,135619.6,08,2011
Kilkenny,9.38,90.62,32,167857.38,09,2011
Kilkenny,21.88,78.12,32,149921.71,10,2011
Kilkenny,17.07,82.93,41,113798.58,11,2011
Kilkenny,17.07,82.93,41,175307.44,12,2011
Kilkenny,22.73,77.27,22,120493.18,01,2012
Kilkenny,13.89,86.11,36,168130.56,02,2012
Kilkenny,18.42,81.58,38,127552.31,03,2012
Kilkenny,38.71,61.29,31,158305.1,04,2012
Kilkenny,15.79,84.21,38,126906.74,05,2012
Kilkenny,20.59,79.41,34,110345.77,06,2012
Kilkenny,12.82,87.18,39,130856.51,07,2012
Kilkenny,6.25,93.75,32,135925.34,08,2012
Kilkenny,19.23,80.77,26,136300.48,09,2012
Kilkenny,16.0,84.0,50,123574.51,10,2012
Kilkenny,25.0,75.0,52,161784.19,11,2012
Kilkenny,18.46,81.54,65,133470.57,12,2012
Kilkenny,9.52,90.48,21,155839.08,01,2013
Kilkenny,4.76,95.24,21,119765.84,02,2013
Kilkenny,7.69,92.31,26,111622.35,03,2013
Kilkenny,3.45,96.55,29,135656.9,04,2013
Kilkenny,6.67,93.33,45,96357.51,05,2013
Kilkenny,13.33,86.67,30,116411.78,06,2013
Kilkenny,15.38,84.62,52,161585.51,07,2013
Kilkenny,3.12,96.88,32,159898.59,08,2013
Kilkenny,19.15,80.85,47,117249.38,09,2013
Kilkenny,8.0,92.0,50,165128.59,10,2013
Kilkenny,20.45,79.55,44,121930.87,11,2013
Kilkenny,26.25,73.75,80,122604.25,12,2013
Kilkenny,31.58,68.42,19,105831.66,01,2014
Kilkenny,22.73,77.27,44,112273.53,02,2014
Kilkenny,11.63,88.37,43,107523.09,03,2014
Kilkenny,47.89,52.11,71,114672.29,04,2014
Kilkenny,20.0,80.0,60,123127.6,05,2014
Kilkenny,5.45,94.55,55,136878.93,06,2014
Kilkenny,13.64,86.36,66,162194.59,07,2014
Kilkenny,10.0,90.0,60,151889.17,08,2014
Kilkenny,25.81,74.19,62,170489.13,09,2014
Kilkenny,16.98,83.02,53,132721.38,10,2014
Kilkenny,9.09,90.91,55,163638.63,11,2014
Kilkenny,3.92,96.08,102,150306.48,12,2014
Kilkenny,6.38,93.62,47,202228.04,01,2015
Kilkenny,5.88,94.12,51,164911.76,02,2015
Kilkenny,6.67,93.33,60,151308.33,03,2015
Kilkenny,12.5,87.5,48,121239.0,04,2015
Kilkenny,32.2,67.8,59,141935.09,05,2015
Kilkenny,6.12,93.88,49,151813.04,06,2015
Kilkenny,12.75,87.25,102,164682.42,07,2015
Kilkenny,39.53,60.47,86,182764.3,08,2015
Kilkenny,4.69,95.31,64,152331.24,09,2015
Kilkenny,2.9,97.1,69,193324.8,10,2015
Kilkenny,1.45,98.55,69,150862.46,11,2015
Kilkenny,8.11,91.89,74,179888.08,12,2015
Kilkenny,0.0,100.0,45,146352.53,01,2016
Kilkenny,5.26,94.74,57,195863.16,02,2016
Kilkenny,10.87,89.13,46,156920.29,03,2016
Kilkenny,8.33,91.67,48,152304.43,04,2016
Kilkenny,6.25,93.75,64,171541.69,05,2016
Kilkenny,5.17,94.83,58,177375.32,06,2016
Kilkenny,7.02,92.98,57,160689.04,07,2016
Kilkenny,13.04,86.96,69,168637.63,08,2016
Kilkenny,4.55,95.45,66,186740.31,09,2016
Kilkenny,8.47,91.53,59,210235.79,10,2016
Kilkenny,3.45,96.55,58,173520.93,11,2016
Kilkenny,7.37,92.63,95,212328.74,12,2016
Kilkenny,2.63,97.37,38,168342.11,01,2017
Kilkenny,4.92,95.08,61,169050.61,02,2017
Kilkenny,7.41,92.59,54,169894.42,03,2017
Kilkenny,5.56,94.44,54,182659.46,04,2017
Kilkenny,28.95,71.05,76,163121.3,05,2017
Kilkenny,18.67,81.33,75,188644.46,06,2017
Kilkenny,2.78,97.22,72,185898.83,07,2017
Kilkenny,0.0,100.0,70,179435.6,08,2017
Kilkenny,5.06,94.94,79,186215.65,09,2017
Kilkenny,2.99,97.01,67,191610.61,10,2017
Kilkenny,1.47,98.53,68,162775.04,11,2017
Kilkenny,3.37,96.63,89,197693.29,12,2017
Kilkenny,0.0,100.0,33,172757.58,01,2018
Kilkenny,17.81,82.19,73,228744.1,02,2018
Kilkenny,1.85,98.15,54,197500.72,03,2018
Kilkenny,1.96,98.04,51,216141.63,04,2018
Kilkenny,0.0,100.0,63,170932.29,05,2018
Kilkenny,3.33,96.67,60,183189.79,06,2018
Kilkenny,16.67,83.33,78,197606.89,07,2018
Kilkenny,5.26,94.74,95,191799.43,08,2018
Kilkenny,7.14,92.86,70,237410.8,09,2018
Kilkenny,17.07,82.93,82,177983.17,10,2018
Kilkenny,5.77,94.23,104,196848.35,11,2018
Kilkenny,28.7,71.3,108,227641.26,12,2018
Kilkenny,2.22,97.78,45,189983.9,01,2019
Kilkenny,3.26,96.74,92,193783.12,02,2019
Kilkenny,3.7,96.3,54,204919.89,03,2019
Kilkenny,4.88,95.12,82,214816.81,04,2019
Kilkenny,7.46,92.54,67,209120.11,05,2019
Kilkenny,2.78,97.22,72,196305.24,06,2019
Kilkenny,3.33,96.67,90,214368.24,07,2019
Kilkenny,6.1,93.9,82,195967.46,08,2019
Kilkenny,4.35,95.65,92,196972.59,09,2019
Kilkenny,9.68,90.32,93,203709.66,10,2019
Kilkenny,11.69,88.31,77,350001.57,11,2019
Kilkenny,11.76,88.24,85,205503.3,12,2019
Kilkenny,0.0,100.0,54,237701.63,01,2020
Kilkenny,7.14,92.86,56,239514.15,02,2020
Kilkenny,12.07,87.93,58,178145.48,03,2020
Kilkenny,4.76,95.24,42,163194.02,04,2020
Kilkenny,5.71,94.29,35,235956.14,05,2020
Kilkenny,12.77,87.23,47,187672.16,06,2020
Kilkenny,20.0,80.0,65,209342.74,07,2020
Kilkenny,4.55,95.45,44,191486.49,08,2020
Kilkenny,7.04,92.96,71,220724.53,09,2020
Kilkenny,12.79,87.21,86,236078.92,10,2020
Kilkenny,7.41,92.59,81,313392.56,11,2020
Kilkenny,4.85,95.15,103,196541.33,12,2020
Laois,27.27,72.73,22,188318.18,01,2010
Laois,26.92,73.08,26,145784.05,02,2010
Laois,31.03,68.97,29,178356.24,03,2010
Laois,50.0,50.0,26,190752.37,04,2010
Laois,36.36,63.64,33,159218.48,05,2010
Laois,12.5,87.5,16,179512.19,06,2010
Laois,37.04,62.96,27,157613.78,07,2010
Laois,29.03,70.97,31,165762.34,08,2010
Laois,18.18,81.82,33,159337.63,09,2010
Laois,18.18,81.82,33,158888.39,10,2010
Laois,22.22,77.78,18,135057.58,11,2010
Laois,24.32,75.68,37,158785.92,12,2010
Laois,16.67,83.33,12,186041.67,01,2011
Laois,15.38,84.62,13,125561.15,02,2011
Laois,18.18,81.82,22,128535.24,03,2011
Laois,25.0,75.0,20,151612.37,04,2011
Laois,56.25,43.75,48,117349.77,05,2011
Laois,26.47,73.53,34,138302.18,06,2011
Laois,26.09,73.91,23,102988.35,07,2011
Laois,33.33,66.67,33,123957.47,08,2011
Laois,28.57,71.43,28,114174.15,09,2011
Laois,29.17,70.83,24,145725.92,10,2011
Laois,18.75,81.25,32,100427.09,11,2011
Laois,28.95,71.05,38,119999.93,12,2011
Laois,36.84,63.16,19,142255.16,01,2012
Laois,43.33,56.67,30,93364.38,02,2012
Laois,30.0,70.0,20,131496.66,03,2012
Laois,25.0,75.0,40,90633.45,04,2012
Laois,17.95,82.05,39,102769.13,05,2012
Laois,11.11,88.89,27,87442.93,06,2012
Laois,8.57,91.43,35,89222.91,07,2012
Laois,18.75,81.25,32,101044.78,08,2012
Laois,17.65,82.35,34,94140.79,09,2012
Laois,31.25,68.75,32,83215.68,10,2012
Laois,41.1,58.9,73,77707.19,11,2012
Laois,23.08,76.92,52,102828.5,12,2012
Laois,40.0,60.0,25,84839.42,01,2013
Laois,10.53,89.47,19,146660.53,02,2013
Laois,16.0,84.0,25,101797.96,03,2013
Laois,14.29,85.71,28,89255.14,04,2013
Laois,13.79,86.21,29,97791.48,05,2013
Laois,10.71,89.29,28,86880.32,06,2013
Laois,12.5,87.5,32,91107.0,07,2013
Laois,0.0,100.0,33,197193.79,08,2013
Laois,13.79,86.21,29,87696.55,09,2013
Laois,21.95,78.05,41,86775.9,10,2013
Laois,20.59,79.41,34,96057.15,11,2013
Laois,11.11,88.89,99,80328.42,12,2013
Laois,13.89,86.11,36,101072.49,01,2014
Laois,25.81,74.19,31,93716.53,02,2014
Laois,10.0,90.0,40,81172.23,03,2014
Laois,20.0,80.0,35,90195.52,04,2014
Laois,26.92,73.08,52,105386.85,05,2014
Laois,13.33,86.67,60,103421.14,06,2014
Laois,25.86,74.14,58,93557.84,07,2014
Laois,9.3,90.7,43,118216.3,08,2014
Laois,19.57,80.43,46,108795.63,09,2014
Laois,19.35,80.65,62,108224.05,10,2014
Laois,22.95,77.05,61,109690.11,11,2014
Laois,12.78,87.22,133,100023.72,12,2014
Laois,15.0,85.0,40,104225.0,01,2015
Laois,12.5,87.5,48,132473.11,02,2015
Laois,40.3,59.7,67,83095.1,03,2015
Laois,18.87,81.13,53,119795.44,04,2015
Laois,13.33,86.67,45,111360.75,05,2015
Laois,10.61,89.39,66,120134.1,06,2015
Laois,8.33,91.67,60,144601.02,07,2015
Laois,0.0,100.0,33,134621.21,08,2015
Laois,7.84,92.16,51,113832.92,09,2015
Laois,4.76,95.24,63,202130.57,10,2015
Laois,12.07,87.93,58,128204.4,11,2015
Laois,9.41,90.59,85,120246.33,12,2015
Laois,6.9,93.1,29,140901.49,01,2016
Laois,8.2,91.8,61,121490.08,02,2016
Laois,6.12,93.88,49,125433.95,03,2016
Laois,14.75,85.25,61,135593.68,04,2016
Laois,9.26,90.74,54,110072.1,05,2016
Laois,1.82,98.18,55,121143.44,06,2016
Laois,0.0,100.0,55,145645.45,07,2016
Laois,7.84,92.16,51,119363.94,08,2016
Laois,10.53,89.47,76,398767.09,09,2016
Laois,4.41,95.59,68,149433.83,10,2016
Laois,11.11,88.89,81,126829.73,11,2016
Laois,52.82,47.18,142,129625.7,12,2016
Laois,9.76,90.24,41,135367.98,01,2017
Laois,10.64,89.36,47,147702.13,02,2017
Laois,10.96,89.04,73,153925.78,03,2017
Laois,13.46,86.54,52,154491.59,04,2017
Laois,6.38,93.62,47,157434.21,05,2017
Laois,16.98,83.02,53,176798.98,06,2017
Laois,9.38,90.62,64,152542.89,07,2017
Laois,14.81,85.19,81,144882.51,08,2017
Laois,4.85,95.15,103,142205.44,09,2017
Laois,6.41,93.59,78,152997.52,10,2017
Laois,12.82,87.18,78,170828.96,11,2017
Laois,9.46,90.54,74,157372.14,12,2017
Laois,5.66,94.34,53,146818.61,01,2018
Laois,9.62,90.38,52,147916.12,02,2018
Laois,18.18,81.82,55,194308.56,03,2018
Laois,9.3,90.7,43,141493.23,04,2018
Laois,9.09,90.91,66,141775.47,05,2018
Laois,31.82,68.18,88,157056.57,06,2018
Laois,31.0,69.0,100,173283.86,07,2018
Laois,4.17,95.83,72,163361.7,08,2018
Laois,0.0,100.0,57,163172.06,09,2018
Laois,19.1,80.9,89,169712.79,10,2018
Laois,16.46,83.54,79,158208.75,11,2018
Laois,22.62,77.38,84,165858.52,12,2018
Laois,12.24,87.76,49,185516.13,01,2019
Laois,10.0,90.0,60,168287.88,02,2019
Laois,8.57,91.43,70,164690.06,03,2019
Laois,5.71,94.29,70,160864.41,04,2019
Laois,7.37,92.63,95,166288.26,05,2019
Laois,5.0,95.0,80,158645.4,06,2019
Laois,4.55,95.45,66,168291.3,07,2019
Laois,15.05,84.95,93,185130.06,08,2019
Laois,1.22,98.78,82,186749.18,09,2019
Laois,10.71,89.29,84,174754.47,10,2019
Laois,14.81,85.19,81,199203.02,11,2019
Laois,19.48,80.52,77,182825.19,12,2019
Laois,7.14,92.86,56,169257.21,01,2020
Laois,8.2,91.8,61,204113.95,02,2020
Laois,11.54,88.46,52,174343.44,03,2020
Laois,21.05,78.95,57,169707.79,04,2020
Laois,10.64,89.36,47,162362.69,05,2020
Laois,22.41,77.59,58,246102.68,06,2020
Laois,27.63,72.37,76,233794.98,07,2020
Laois,29.55,70.45,44,187868.52,08,2020
Laois,17.19,82.81,64,202299.66,09,2020
Laois,17.19,82.81,64,210595.33,10,2020
Laois,17.24,82.76,58,187866.76,11,2020
Laois,17.43,82.57,109,215859.51,12,2020
Leitrim,50.0,50.0,4,150367.29,01,2010
Leitrim,42.86,57.14,7,124957.72,02,2010
Leitrim,14.29,85.71,7,120798.71,03,2010
Leitrim,60.0,40.0,15,146232.67,04,2010
Leitrim,53.85,46.15,13,130261.46,05,2010
Leitrim,60.0,40.0,10,114797.62,06,2010
Leitrim,36.84,63.16,19,109700.11,07,2010
Leitrim,27.27,72.73,11,135185.22,08,2010
Leitrim,23.08,76.92,13,116233.77,09,2010
Leitrim,35.29,64.71,17,141280.62,10,2010
Leitrim,21.43,78.57,14,122794.87,11,2010
Leitrim,46.15,53.85,13,135243.19,12,2010
Leitrim,41.67,58.33,12,103614.38,01,2011
Leitrim,50.0,50.0,10,88246.54,02,2011
Leitrim,40.0,60.0,15,123361.78,03,2011
Leitrim,16.67,83.33,6,214215.83,04,2011
Leitrim,50.0,50.0,12,121191.83,05,2011
Leitrim,31.25,68.75,16,115514.12,06,2011
Leitrim,33.33,66.67,21,99631.8,07,2011
Leitrim,35.29,64.71,17,124696.29,08,2011
Leitrim,11.11,88.89,9,98406.51,09,2011
Leitrim,28.57,71.43,14,103570.64,10,2011
Leitrim,12.5,87.5,24,97118.18,11,2011
Leitrim,20.0,80.0,25,97034.0,12,2011
Leitrim,7.69,92.31,13,89005.46,01,2012
Leitrim,41.67,58.33,12,86446.36,02,2012
Leitrim,37.5,62.5,16,113451.04,03,2012
Leitrim,33.33,66.67,15,136712.92,04,2012
Leitrim,10.0,90.0,10,129700.0,05,2012
Leitrim,30.77,69.23,13,115670.46,06,2012
Leitrim,26.32,73.68,19,107760.1,07,2012
Leitrim,22.22,77.78,18,124000.12,08,2012
Leitrim,18.75,81.25,16,82239.12,09,2012
Leitrim,11.11,88.89,18,69126.52,10,2012
Leitrim,37.84,62.16,37,70404.69,11,2012
Leitrim,52.63,47.37,19,94376.73,12,2012
Leitrim,17.65,82.35,17,66917.2,01,2013
Leitrim,40.0,60.0,10,71522.8,02,2013
Leitrim,18.75,81.25,16,70134.38,03,2013
Leitrim,28.57,71.43,21,86001.03,04,2013
Leitrim,17.14,82.86,35,64988.07,05,2013
Leitrim,14.29,85.71,35,73080.9,06,2013
Leitrim,3.12,96.88,32,74972.29,07,2013
Leitrim,24.0,76.0,25,74888.12,08,2013
Leitrim,26.09,73.91,23,87666.59,09,2013
Leitrim,21.21,78.79,33,65637.37,10,2013
Leitrim,42.5,57.5,40,69631.82,11,2013
Leitrim,36.36,63.64,55,68797.95,12,2013
Leitrim,33.33,66.67,24,64816.84,01,2014
Leitrim,31.82,68.18,22,77080.44,02,2014
Leitrim,20.0,80.0,25,66818.23,03,2014
Leitrim,7.69,92.31,26,77696.15,04,2014
Leitrim,8.33,91.67,24,102787.9,05,2014
Leitrim,42.31,57.69,26,69317.73,06,2014
Leitrim,17.24,82.76,29,85231.64,07,2014
Leitrim,9.09,90.91,22,92545.45,08,2014
Leitrim,32.0,68.0,25,87733.42,09,2014
Leitrim,24.32,75.68,37,85970.65,10,2014
Leitrim,16.67,83.33,42,71491.05,11,2014
Leitrim,16.67,83.33,84,71534.98,12,2014
Leitrim,32.26,67.74,31,95222.14,01,2015
Leitrim,22.22,77.78,36,74890.66,02,2015
Leitrim,24.39,75.61,41,98372.89,03,2015
Leitrim,12.82,87.18,39,99412.72,04,2015
Leitrim,23.08,76.92,39,88587.9,05,2015
Leitrim,17.39,82.61,23,77712.06,06,2015
Leitrim,17.14,82.86,35,96504.26,07,2015
Leitrim,5.88,94.12,34,99728.31,08,2015
Leitrim,18.18,81.82,33,91581.58,09,2015
Leitrim,17.65,82.35,51,98188.34,10,2015
Leitrim,32.2,67.8,59,63642.35,11,2015
Leitrim,11.11,88.89,63,98807.35,12,2015
Leitrim,15.79,84.21,38,77156.49,01,2016
Leitrim,20.0,80.0,30,87666.67,02,2016
Leitrim,12.0,88.0,25,76772.0,03,2016
Leitrim,19.23,80.77,52,79153.1,04,2016
Leitrim,6.0,94.0,50,76698.28,05,2016
Leitrim,17.24,82.76,29,90900.38,06,2016
Leitrim,12.12,87.88,33,93179.55,07,2016
Leitrim,23.26,76.74,43,63665.19,08,2016
Leitrim,9.09,90.91,44,119160.64,09,2016
Leitrim,7.84,92.16,51,91518.29,10,2016
Leitrim,15.0,85.0,60,89118.96,11,2016
Leitrim,18.0,82.0,50,113100.65,12,2016
Leitrim,6.45,93.55,31,95117.87,01,2017
Leitrim,10.53,89.47,38,90976.47,02,2017
Leitrim,17.78,82.22,45,91043.14,03,2017
Leitrim,3.12,96.88,32,106671.88,04,2017
Leitrim,25.93,74.07,54,93772.07,05,2017
Leitrim,9.68,90.32,31,103812.42,06,2017
Leitrim,12.73,87.27,55,112583.88,07,2017
Leitrim,11.11,88.89,27,136386.26,08,2017
Leitrim,10.26,89.74,39,99297.07,09,2017
Leitrim,15.0,85.0,40,96149.96,10,2017
Leitrim,11.9,88.1,42,88752.18,11,2017
Leitrim,14.29,85.71,63,104278.37,12,2017
Leitrim,7.69,92.31,39,111718.52,01,2018
Leitrim,8.33,91.67,36,120949.66,02,2018
Leitrim,4.55,95.45,44,100924.31,03,2018
Leitrim,13.89,86.11,36,103466.08,04,2018
Leitrim,14.29,85.71,28,119853.32,05,2018
Leitrim,7.32,92.68,41,101566.74,06,2018
Leitrim,10.42,89.58,48,99137.56,07,2018
Leitrim,5.41,94.59,37,129295.0,08,2018
Leitrim,2.5,97.5,40,111366.88,09,2018
Leitrim,2.22,97.78,45,138188.62,10,2018
Leitrim,1.82,98.18,55,97412.56,11,2018
Leitrim,19.05,80.95,42,115993.7,12,2018
Leitrim,7.14,92.86,28,107751.79,01,2019
Leitrim,2.7,97.3,37,101661.75,02,2019
Leitrim,12.9,87.1,31,101577.06,03,2019
Leitrim,5.26,94.74,38,116583.41,04,2019
Leitrim,2.94,97.06,34,114095.29,05,2019
Leitrim,0.0,100.0,23,127317.39,06,2019
Leitrim,5.26,94.74,38,143640.74,07,2019
Leitrim,2.5,97.5,40,107389.5,08,2019
Leitrim,0.0,100.0,43,110267.44,09,2019
Leitrim,5.13,94.87,39,107292.15,10,2019
Leitrim,6.82,93.18,44,127384.13,11,2019
Leitrim,31.25,68.75,64,121229.54,12,2019
Leitrim,7.41,92.59,27,101708.56,01,2020
Leitrim,6.9,93.1,29,118872.93,02,2020
Leitrim,12.82,87.18,39,114760.13,03,2020
Leitrim,0.0,100.0,20,109202.25,04,2020
Leitrim,4.17,95.83,24,142966.09,05,2020
Leitrim,7.69,92.31,26,124901.92,06,2020
Leitrim,12.9,87.1,31,145626.34,07,2020
Leitrim,8.0,92.0,25,95220.4,08,2020
Leitrim,2.7,97.3,37,121762.92,09,2020
Leitrim,8.51,91.49,47,120287.82,10,2020
Leitrim,8.93,91.07,56,132503.0,11,2020
Leitrim,4.05,95.95,74,135305.98,12,2020
Limerick,50.0,50.0,36,182259.77,01,2010
Limerick,36.0,62.0,50,232283.24,02,2010
Limerick,27.69,72.31,65,180523.03,03,2010
Limerick,25.58,74.42,43,165534.65,04,2010
Limerick,27.27,72.73,66,205292.07,05,2010
Limerick,21.35,78.65,89,173920.06,06,2010
Limerick,10.96,89.04,73,184011.33,07,2010
Limerick,27.94,72.06,68,212929.32,08,2010
Limerick,15.62,84.38,64,188276.75,09,2010
Limerick,17.19,82.81,64,208421.48,10,2010
Limerick,23.53,76.47,51,173404.82,11,2010
Limerick,26.67,73.33,90,178114.93,12,2010
Limerick,18.92,81.08,37,203423.47,01,2011
Limerick,22.22,77.78,54,172291.33,02,2011
Limerick,18.18,81.82,55,189530.23,03,2011
Limerick,7.69,92.31,39,172789.81,04,2011
Limerick,19.15,80.85,47,147575.68,05,2011
Limerick,37.78,62.22,90,167308.59,06,2011
Limerick,4.55,95.45,88,164276.23,07,2011
Limerick,6.56,93.44,61,208112.95,08,2011
Limerick,8.77,91.23,57,165742.13,09,2011
Limerick,9.09,90.91,55,139687.65,10,2011
Limerick,11.11,88.89,72,135990.83,11,2011
Limerick,5.56,94.44,72,158058.36,12,2011
Limerick,5.88,94.12,34,164502.47,01,2012
Limerick,2.04,97.96,49,118072.93,02,2012
Limerick,9.21,90.79,76,153975.15,03,2012
Limerick,9.09,90.91,55,129272.3,04,2012
Limerick,7.94,92.06,63,165598.88,05,2012
Limerick,7.81,92.19,64,137012.55,06,2012
Limerick,4.92,95.08,61,142123.91,07,2012
Limerick,5.62,94.38,89,173083.44,08,2012
Limerick,2.0,98.0,50,155892.56,09,2012
Limerick,5.97,94.03,67,138587.96,10,2012
Limerick,3.12,96.88,96,140219.27,11,2012
Limerick,5.11,94.89,137,149266.07,12,2012
Limerick,8.62,91.38,58,130718.16,01,2013
Limerick,13.64,86.36,44,168915.72,02,2013
Limerick,5.66,94.34,53,110504.12,03,2013
Limerick,4.23,95.77,71,141201.26,04,2013
Limerick,5.48,94.52,73,133627.67,05,2013
Limerick,10.61,89.39,66,129391.03,06,2013
Limerick,6.25,93.75,96,143398.47,07,2013
Limerick,9.68,90.32,93,174192.66,08,2013
Limerick,9.09,90.91,66,123440.23,09,2013
Limerick,4.0,96.0,100,136178.77,10,2013
Limerick,9.46,90.54,74,138281.02,11,2013
Limerick,10.24,89.76,127,134961.16,12,2013
Limerick,6.35,93.65,63,117672.06,01,2014
Limerick,12.7,87.3,63,132114.56,02,2014
Limerick,2.53,97.47,79,113682.19,03,2014
Limerick,12.35,87.65,81,99413.13,04,2014
Limerick,16.52,83.48,115,125873.05,05,2014
Limerick,6.84,93.16,117,126328.78,06,2014
Limerick,2.26,97.74,133,123991.13,07,2014
Limerick,6.85,93.15,146,118362.85,08,2014
Limerick,7.26,92.74,124,144325.33,09,2014
Limerick,4.44,95.56,293,114778.7,10,2014
Limerick,10.37,89.63,135,122687.54,11,2014
Limerick,11.38,88.62,290,113281.88,12,2014
Limerick,4.0,96.0,125,123316.88,01,2015
Limerick,20.0,80.0,165,106592.91,02,2015
Limerick,5.23,94.77,172,140044.04,03,2015
Limerick,11.72,88.28,128,118609.67,04,2015
Limerick,5.67,94.33,141,125482.43,05,2015
Limerick,9.03,90.97,144,149043.14,06,2015
Limerick,6.37,93.63,204,122784.48,07,2015
Limerick,8.67,91.33,150,166296.8,08,2015
Limerick,3.48,96.52,230,117191.42,09,2015
Limerick,5.95,94.05,185,146727.38,10,2015
Limerick,6.04,93.96,149,144403.51,11,2015
